sentence,kmeans_cluster,x,y
550k,2,-29.240547,-10.976645
link shopee,3,1.34454,-56.285187
cước viettel đắtko,2,-15.986817,-7.5809
thể gueỉ daichi,4,-8.674479,1.475328
khoá chặn,5,-44.451916,16.964727
thơ,2,-25.219704,-42.258583
bao nhiêu,0,69.914589,-7.016513
mặt hoạ tiết,1,4.583467,25.824635
bút viết,4,-3.889449,5.089753
da,2,-40.896458,-32.179642
uh roy,4,3.738284,12.472878
thỏ,2,-51.316544,3.836438
vây,5,-32.430553,41.951717
hàng nhập ngach vat sách,4,-8.374724,-5.061367
zalo chuyên hỗ trợ sỉ,4,17.092503,-1.079155
điện thoại song,5,-24.376722,37.327347
sét,2,-34.815739,1.275403
techcombank,5,-30.799538,19.452873
bao nhiêu,0,65.238037,-1.228444
shop sách song ngu viet danh bé 8,2,-17.254211,-12.53925
xê dịch,5,-15.837939,17.337502
bao nhiêu,0,64.007607,-6.576739
ca,3,29.997238,-12.213122
ghi 2 điện thoại,5,-14.826953,28.562462
món mha,2,-15.854569,-16.532972
ghi 1xx,5,-22.912979,15.637885
chạy = pin,2,-11.314992,-27.289238
bao nhiêu,0,66.215454,-0.686743
sách sỉ,1,18.462898,25.069487
gửi link,3,7.211157,-30.330616
group lý,4,-0.219806,-1.390848
xl,2,-30.003477,-2.978121
gọi,1,30.867876,32.878815
tổng 590,2,-37.437706,5.206285
bao nhiêu,0,64.007607,-6.576739
hihi,5,-60.846519,29.515158
freeship nua di,4,2.577906,12.092672
hop ha,2,-15.134126,-19.16271
gi ha,2,-14.937935,-19.390867
facebook daí môlu 0971401339,4,-1.192503,9.479789
dĩa ly dua muỗng vo tiet trung shop,2,-17.343458,3.253553
729 xe+ 480k bể+xx 99kx2+ 129k dàn nhạc + 40k ship,4,-4.491332,-6.431608
bao nhiêu,0,69.624168,-2.187253
trung quốc bệnh cổa cố tình vỉs lan,2,-32.22221,-4.026992
179b lê duẩn,4,-3.826008,-5.864075
đặt,0,49.883492,24.482325
đồ gỏo baby hàn,4,-4.269136,-14.913627
link tiki,3,7.783651,-27.085493
link shopee,3,3.604651,-54.474537
shopee đặt,3,19.993406,-47.53738
mùng chụp lai luon,2,-14.304854,-5.215923
link shopee,3,3.604651,-54.474537
hũ mjnhf tháp,2,-32.137039,-4.333184
bao nhiêu,0,64.007607,-6.576739
hihi,5,-61.15126,29.234001
sr,1,-1.988132,37.597652
hồi xưa mua hàng ò,2,-16.602476,-12.057987
bao nhiêu,0,65.614563,3.530286
đằng vỏ,4,0.937798,-11.375445
bao nhiêu,0,64.007607,-6.576739
gọi,1,31.462105,31.872911
trung ki da tuong shopee phi rẻ,2,-10.328679,-12.076885
gửi 1 nha,3,9.512087,-31.982159
bao nhiêu,0,69.624168,-2.187253
uh uki nhed,2,-24.983046,-0.001238
bao nhiêu,0,61.692337,0.074786
đàn piano,4,-1.253676,-9.93212
gửi hình,5,-42.058781,21.910221
6h,1,22.10626,26.049286
sảnh t18 times city 0868733099,4,18.482307,-0.780289
bao nhiêu,0,67.579529,1.262606
done chế,5,-20.173307,14.921899
tổng 2666k,2,-34.861187,3.056489
ô hê chệ,4,-8.341338,2.673016
gắn íh,5,-16.628637,21.542271
bao nhiêu,0,69.624168,-2.187253
6h,1,22.106125,26.049276
bô ếch bé trai đái,2,-17.633038,-6.342116
đệm 20 phân,2,-40.034397,3.082989
khoan bắt vít,2,-25.782707,-1.048543
link shopee đi,3,7.0508,-37.787392
địu cục cấn khay đau,2,-15.889034,0.078704
mịn thonh điụ bé,2,-16.269672,-22.88026
gọi,1,30.867876,32.878815
điện thoại,5,-21.260311,36.368046
nhầm,1,1.215311,37.133659
5h nhea tai vincom,2,-25.762205,-15.845142
kem,5,-28.562151,24.771448
bao nhiêu,0,66.915695,-3.059218
mũ,3,20.264822,-52.584999
chống xunh quanh,4,-12.634684,-4.299309
142c nhách 173/68 hoàng hoa thám,2,-9.011539,-11.99451
link shopee,3,1.914986,-55.501884
1m6,4,-0.154915,13.746155
địa chỉ điện thoại gửi,5,-10.814138,35.639584
điện thoại 0982836076,5,-14.36968,32.987438
bua mua bóng noi free ship toan quoc ma,2,-20.02083,-1.248648
điện thoại,5,-21.296566,36.806641
bgio nhad cửa,4,1.579205,24.227274
đặt tiki,3,27.124861,-30.307795
460 khương đình,5,-9.411564,28.90321
mẫu mac nach 30,4,-5.626789,-1.90374
bơm phao,2,-20.858934,-3.412534
sr,1,-1.988132,37.597652
1 hộp chia thức richell 150ml,4,-8.443216,-11.094172
oki,5,-62.773762,21.788338
điện thoại 0924620339,5,-17.410728,37.394207
đ/c 14 hẻm 354/137/21 trường chinh,4,0.546951,9.246869
đặt shopee,3,23.963375,-45.026325
hình gửi điện thoại,5,-40.476982,23.254513
điện thoại điện thoại,5,-21.10914,36.791454
2c,5,-33.056355,16.41523
set thìa 2c,2,-24.606609,0.261303
bát thìa,4,0.619291,-10.587991
1c,5,-43.85611,30.733496
bao nhiêu,0,64.007607,-6.576739
bao nhiêu,0,64.007607,-6.576739
freeship,5,-24.18932,57.196609
đọc xả kho 990,2,-16.137836,-15.382363
hi,1,24.518702,61.787907
ok đặt shopee,3,23.545813,-36.368053
viết nhầm,1,0.057196,32.673264
gọi,1,29.702866,32.116829
vẽ mực lem nhem,4,-5.53825,-1.818454
chai 100ml,3,-5.739758,-24.532278
chai xịt mền gối gấu đồ,4,3.550049,-3.124826
đoạn cầm hơi cong chặn bậc 4-5,4,-7.274047,-2.177603
điện thoại 0943848488,5,-13.695653,35.320869
tối đa 1012,2,-11.639468,-21.77634
thk ad,3,26.042273,-19.718523
okê ad,3,27.026667,-19.671377
sách ad,3,27.18854,-20.975973
gọi 094 597 8986,4,2.664143,2.101076
đeo xíu đầu,4,10.172619,15.570745
bế đeo bé tí,4,-8.180911,-8.575352
gối ong,2,-33.58403,-24.092318
het hang ha,2,-18.379856,2.81647
bấm 2 nút phản khói,4,1.653519,-8.435506
đổ lỗ,5,-18.956467,9.028547
đổ nồi cơm phun khói,5,-21.289436,11.416216
vananh nguyen 0961139039,2,-22.974453,-1.022986
bảo hành,1,0.243981,66.282349
moaz dòng,5,-32.755516,9.701065
11 ngõ 23 phan phù tiên- cát linh- đống đa-hn 0944647666,4,-3.9482,-1.530417
cân nhắc,5,-8.868743,24.920628
85 đội cấn -hn 0904354988,2,-23.198044,-6.924629
ảnh gửi đơn hàng mua shopee,2,-30.168095,-6.440642
10,3,17.810593,-49.976692
đặt shopee,3,23.933912,-45.867626
bao nhiêu,0,67.579529,1.262606
2c,5,-33.056335,16.415125
gọi,1,28.986832,32.234024
phúc thọ,3,-11.205937,-35.779293
m8x2m oy hả,4,6.231194,20.737013
m8x2m hả,5,-5.087317,28.241804
thỏ,2,-51.316368,3.836366
ui nhầm,1,-0.326662,33.873188
bao nhiêu,0,69.914589,-7.016513
shope,2,-52.375477,-14.7742
đặt,0,48.930107,25.692089
đặt shopee,3,23.960873,-48.419167
đặt,0,50.379433,25.793428
đồ bé khiển bấm tít tít vui tai,4,-3.108648,-4.986547
nôi summer,4,-3.971879,13.849117
hi,1,21.946264,61.929104
cj,2,-45.719715,-2.788912
981/5 cmt 8 p7 tb,4,-0.783421,4.997282
thảo,5,-6.247944,33.554821
điện thoại 0776796570,5,-16.596491,32.274681
nè,1,14.48594,32.540295
tưởng 0986676387,5,-9.392149,28.921555
đặt hàng,3,23.06498,-29.73908
2 mừ shoppy phi ship,4,4.262292,-5.353065
vòng,5,-22.864559,19.138056
bảo hành,1,-0.435692,68.847893
bao nhiêu,0,62.807163,-3.529538
mầu,0,33.420944,1.480883
to g2 vinhomé green bay mễ trì,2,-23.98354,-3.032079
nào về lại,2,-26.397827,3.280335
điện thoại 0389090578,5,-21.642139,27.443792
oki,5,-61.93568,20.811859
123-thôn 8-phuong chánh phú hoà- cát- -bình dương,4,-5.242694,10.667926
lọ rửa,2,-8.643574,-16.265074
a23/28 quoc lo 50 binh hung binh,4,-12.473565,-3.866506
thỏ,2,-51.316414,3.836385
oh thỏ,2,-35.169697,5.053842
điện thoại 0965309983,5,-17.093534,29.039324
link shopee,3,1.34454,-56.285187
t2,3,-6.811948,-34.479565
hành,1,-1.429161,73.315056
mầu,0,33.420959,1.481419
bao nhiêu,0,61.692337,0.074786
nghiên cứu,2,-27.683226,-31.329182
bao nhiêu,0,69.624168,-2.187253
điện thoại 0943493867,5,-20.279825,30.672447
voi ú oà,4,12.970692,6.116717
10 ròi,3,15.095046,-21.664122
coi,4,16.571388,4.250438
nhìu hả,4,-3.823411,11.747444
pik lm s lun,4,4.910058,-4.419176
moh lm mat soi day,2,-17.742336,-5.094518
cơm,5,-22.125462,11.68267
oki,5,-61.879925,21.898832
giá úp 135k,5,-27.44799,8.680059
ốc,4,20.670692,8.40389
bàn ve chai lẹ gom tiêu,4,-12.548432,2.523858
ốc vít bổ sung,4,20.397533,4.92061
bây ốc vít thiệt hả,4,2.200507,0.629224
thùng ve chai gom,4,-12.63906,2.379765
điện thoại 0989908091,5,-22.377541,37.493816
bảo hành,1,1.432296,65.937637
ad oi,5,-25.370678,24.596336
link shopee đặt mua ad,3,18.328806,-29.251617
ad oi,5,-25.370653,24.597515
gọi,1,29.72261,32.770332
bao nhiêu,0,64.007607,-6.576739
cước vận tận 150k,2,-16.276308,-4.809789
đơn tận 940k,2,-28.971094,-10.015369
cất,2,-24.312111,-23.244194
huhu,0,34.07663,13.146598
dán,4,-0.478626,25.312906
note shipper,1,4.343656,32.743668
điện thoại 0912114223,5,-17.629631,27.267645
hãng fazt,4,-0.114508,-18.932459
gái,1,9.765001,31.885208
nè,1,14.485487,32.540466
ngã nghiêng ngã ngửa,4,25.224533,11.032147
ngã nghiêng ngã ngửa ki,4,25.218039,11.03071
cồng kềnh,2,-24.009382,-26.279226
album thây co,2,-34.521191,-25.883776
quà,2,-24.738443,-14.862892
thảo,5,-6.247947,33.55537
liên hệ 0976502063,4,2.712577,-6.546587
mấy thag la pe sử dụng,4,0.864312,-3.772417
vô lăng bnju,4,6.630362,9.238898
bao nhiêu,0,64.007607,-6.576739
sách,5,-10.776558,41.258877
xách,2,-32.105888,-6.660255
50 ml 3c 500 ml 1c,2,-15.185199,-14.323915
cai 400k ha ban,2,-24.325254,-17.300922
bao nhiêu,0,58.546581,-4.398498
bao nhiêu,0,61.692337,0.074786
499k la cai gi vay,4,1.471299,-2.556096
280k,5,-37.847298,18.474277
hom chan giuong,2,-21.029951,-17.619621
400k phai,2,-23.275108,-19.107141
1m6 nhe,4,-0.434132,13.44353
mua 1 miếng chan ngan dau giuong luon,2,-20.058977,-17.836885
bao nhiêu,0,64.078949,-2.93189
giup,2,-24.07132,-22.15798
techcombank,5,-30.799589,19.453068
xử lý,4,1.258517,-0.410245
oki,5,-61.879925,21.898832
cá cá,3,8.895244,-20.516157
bao nhiêu,0,65.120811,-2.101487
sẵn kho đê quai,2,-27.739338,-7.463566
chào,1,39.814491,47.616833
đnagw 2h,2,-20.898109,5.629629
ui,1,10.579877,45.176144
đặt tiki,3,27.140348,-30.124929
tiếc,3,30.773319,-42.455166
kho tý nua đi ngủ,4,-12.075439,-1.649887
bơm phao cổ bơm viền bể,2,-21.237862,-2.222707
cẩn thận,5,-21.022692,17.897005
xài thời gian màu zi,4,0.611658,7.433041
hix,2,-39.373291,-26.471666
vỡ hỏng,2,-29.064978,-4.499365
ghep them,4,7.333927,-17.270916
vịn đổ,4,11.011008,-4.683097
up,2,-38.325138,-25.023262
quây 186cm- 216cm hành y chang,2,-26.153919,3.925965
xong giới thiệu vovo,2,-9.263616,-14.242441
bao nhiêu,0,65.719879,-4.297714
bao nhiêu,0,64.477547,-2.252527
gửi ảnh,5,-44.90247,19.475187
tối njà,5,-12.960002,16.690529
tắm cháu,5,-11.13702,24.326565
mặt ghê,4,3.123858,18.320274
28 miếng,2,-25.559334,-20.598291
chào,1,41.017334,46.645691
lốp xe nổ,4,2.972205,-8.573031
chât liệu,4,-10.686759,6.333463
bao nhiêu,0,65.912659,-3.490954
nhiêu,0,65.745262,8.167797
đặt shopee,3,24.230637,-48.638496
freeship,5,-24.18932,57.196609
đặt shopee,3,23.064798,-45.174992
bữa gel đá khô,4,2.159027,-10.412807
69 vũ trọng phụng rivẻ park,2,-15.561012,-13.188844
ship 1 69 vũ trọng phụng 0972346336,2,-15.501079,-13.414107
bao nhiêu,0,61.692337,0.074786
101 láng hạ,4,-5.845037,-6.300218
toàn 20-30,4,9.607453,-16.514559
đat tiki đuoc freeship,2,-13.524305,-7.854602
nút bấm,2,-34.765549,-8.539181
2c,5,-33.056438,16.415123
mầu,0,33.420944,1.480883
cảeat joie xoay 360,4,1.543994,-0.43802
huhu,0,34.404007,13.534181
mua rối ngón,2,-37.121056,-0.150702
ưu đãi,1,1.156922,28.974075
kđt xala,2,-19.926632,3.699531
đặt tiki,3,27.058661,-30.139877
hoài phương 0946437766,2,-24.914274,-8.219357
mẫu toyhouse 135*165cm nha,4,-2.98736,8.421472
tầm 1m6*2m,4,-9.625459,2.159228
xài,4,18.38616,7.037974
hôm cháu bơi phao cổ thủng,2,-13.431022,-10.654959
đặt tiki,3,27.140348,-30.124929
bao nhiêu,0,64.007607,-6.576739
910 hả,4,7.004488,4.671672
điện thoại gọi,5,-15.667785,39.603535
chào,1,40.040157,46.816395
size 1m3 x1m6,5,-24.391283,7.354751
nhóc 11,4,19.080996,-10.715794
điện thoại 0387774331,5,-22.535717,36.716755
ảnh gửi,5,-44.90247,19.475187
scooter,4,15.904425,8.745197
đà lạt,1,11.231654,25.841867
ok đặt shopee,3,23.67238,-36.508293
bao nhiêu,0,64.007607,-6.576739
van trắng,2,-20.643745,-12.116912
dàng tháo rời,2,-16.629137,-1.857444
link shopee,3,2.955565,-56.944523
hi,1,24.542053,60.376335
chao,4,0.81023,17.721241
shop lẻ ấm moza bebe mb002,4,-15.124489,4.392907
vincom skylake phạm hùng nam liêm s3,4,-10.922242,-6.962879
hi,1,24.059746,59.648033
đặt shopee,3,20.399857,-49.037685
điện thoại shopee,5,-17.523233,33.616997
keo dán phao bơi,4,1.100433,23.167564
bao nhiêu,0,69.914589,-7.016513
thoa 281 hoàng hoa thám 0976317109,4,-10.030906,-2.496085
bé jo 6mt chuea vững,2,-11.429853,-8.177626
mầu đỏ,4,11.000784,-5.992239
mấy jo minhg,4,0.774856,5.835248
ui,1,11.332722,45.204762
gửi ảnh,5,-45.326984,19.384098
chot mau,2,-23.439835,-13.135297
baby gym,3,3.693937,-36.082977
bao nhiêu,0,69.624168,-2.187253
bảo hành,1,-0.836879,67.778046
bao nhiêu,0,64.007607,-6.576739
page đăng,2,-36.859245,-16.330679
ạh,1,-4.8036,47.219688
điện thoại 0961296999,5,-20.665327,31.668224
bao nhiêu,0,63.971798,-1.599619
mèo giá kung,2,-25.678123,-12.262963
kug thảm 1m3 1m6 đung,4,0.500065,8.863573
coi,4,16.5714,4.250233
điện thoại 0966024995,5,-14.868783,26.459612
đặt,0,49.883492,24.482325
ckhoan,1,9.909681,40.356174
nghỉ tuần mưa gió tội khổ lắm,2,-14.707071,-8.391064
freeship,5,-24.18932,57.196609
1m8x2m bgio,5,-25.101015,25.462093
59 huỳnh thúc kháng 71 linh lang,4,-2.289539,-6.000421
bao nhiêu,0,65.673134,-2.147104
điện thoại 0977129533,5,-16.596024,31.935493
17 tố hữu,4,3.654692,15.575093
tòa t01,4,15.209332,2.131957
boi vay gia tot,4,-11.717764,10.380785
chào,1,40.284409,47.987167
hop thi bi gay vay ne,4,11.216235,2.689344
luoc nua ma,3,-15.230753,-39.930016
hinh,4,3.552455,19.813351
hoc tu no vay ne,4,-7.266435,14.403653
đặt hàng,3,23.065159,-29.739977
freeship,5,-24.18932,57.196609
m6 2m,4,12.877748,16.955574
đặt,0,47.588699,25.629387
điện thoại 0946342686,5,-23.282743,38.01643
dây,2,-52.448963,-5.524847
sợ chở,4,-13.886257,6.284407
kềnh,2,-24.504175,-27.622234
nôi động lẵc lư,4,-10.999825,15.516171
núm pigeon,4,8.216228,-4.324708
nhầm,1,1.257997,36.963287
bao nhiêu,0,61.692337,0.074786
bao nhiêu,0,58.546581,-4.398498
bao nhiêu,0,58.546581,-4.398498
chào,1,40.63728,47.290146
tiếc,3,30.773319,-42.455166
shopee hàng,3,10.887485,-47.392445
gọi điện thoại chỉ đường,5,-14.885999,40.182186
dặn,3,-4.547183,-28.91831
+84 91 8628746,2,-8.769153,-17.918833
cọc 400k,2,-27.825161,-0.213688
oki,5,-61.93568,20.811859
bảo hành,1,0.806118,68.446533
32a ngõ 358/25 bùi xương trạch,4,-6.65426,4.467491
dieu linh,2,-26.057804,-6.255321
xác ho,2,-6.012075,-17.37417
sợ ngã kô,4,-15.206901,5.463862
đai bụng kia,4,12.276243,0.040496
điện thoại 0985886893,5,-18.311913,33.795811
đừng hoá đơn,2,-25.009722,-16.792366
báo 132x132 1090k,4,-16.115295,7.09003
gửi ảnh,5,-45.326984,19.384098
lô,4,11.386548,21.566088
dạng nè,1,15.366637,30.082144
hẹn shiper kg hợp tác tháo độ,2,-17.551558,-14.364206
https //joiebaby com vn/collections/ghe-ngoi-o-to/products/ghe-ngoi-o-to-tre-em-joie-evẻ-stage-fx-signatủ-noỉ,2,-11.381642,-18.459908
bao nhiêu,0,63.85923,-3.721217
10,3,17.810551,-49.976692
ốc vít,4,19.315556,6.828987
tắc kê hình,5,-39.565128,13.785494
chậu tắm,4,22.135159,5.608479
hi hiu,1,20.500557,55.632923
mẫu in the rai thương nhập hàng,4,0.052346,5.345008
tách rời,5,-39.719929,11.9938
điện thoại 0931822518,5,-15.578613,35.511421
đặt shopee,3,22.813696,-47.720394
gui thuongr đi,4,8.208429,10.762389
màn đồ khay tã,4,-1.203603,-5.965939
đặt,0,47.257454,25.806101
đặt shopee nha,3,19.062748,-41.910934
đặt shopee,3,24.378212,-45.32782
bảo hành,1,0.619458,67.157539
cuoc goi chac no goi den,4,-16.458616,9.236866
gọi,1,29.980125,33.597851
gọi,1,29.815512,31.147034
goi dau,2,-14.510665,-28.889452
bao nhiêu,0,64.007607,-6.576739
kiến,5,-15.868999,44.572544
bao nhiêu,0,64.007607,-6.576739
đặt hàng nha,3,22.729801,-30.77401
xe nhuận 097 1345602,2,-31.287287,-7.506852
kho che xuat tan thuan quan 7,2,-9.777012,-10.422401
2 hai mau giao khu che xuat tan thuan duong xo 5 zu ki viet nam goi xo,4,-8.229608,-12.137343
hxhx nhiệt kế cháy hàng buồn ghê gớm,4,-8.020988,-2.182629
điện thoại 0972689820,5,-18.628389,34.305244
uh tàu hỏa,4,-16.377697,9.361459
da,2,-41.547596,-31.993921
link shopee,3,1.34454,-56.285187
bao nhiêu,0,69.624168,-2.187253
xe 129k hở,4,-9.571566,4.51417
bao bao,0,82.039658,-3.160612
bao nhiêu,0,61.692337,0.074786
gọi,1,29.097612,32.868404
cạnh đh thương mại,2,-18.251974,-12.937821
hi,1,22.852446,62.48716
gọi,1,30.867876,32.878815
1 lọ 500ml 05 lọ 100ml,2,-7.47761,-21.134619
chai 100ml 49k hả,4,-5.241937,-3.951558
oki,5,-62.588036,20.791483
bao nhiêu,0,69.914589,-7.016513
gửi ze ngô thi thúy an dt 0946662218,4,6.572504,8.038266
oh,5,-41.670383,39.362167
chan,2,-37.811871,-0.165491
ca tuần lễ,4,-9.322732,-3.823483
280 thoi dung,5,-17.159561,14.033132
điện thoại 0973242719,5,-21.681944,26.457235
nè,1,14.485126,32.540588
link đặt,3,17.732103,-29.497692
bao nhiêu,0,69.624168,-2.187253
kh,4,8.77626,22.788523
nhầm,1,1.22959,37.086163
bao nhiêu,0,69.624168,-2.187253
sửa,3,18.746914,-19.923283
ôi,2,-62.076084,-3.747331
chó sủa,4,8.859495,8.38308
kệ toyhouse,4,6.459153,-3.913982
kệ đựng đò,3,9.291956,-33.10342
thơ,2,-25.220472,-42.258789
thể ngả ngủ,4,-10.521685,15.843925
mèo,2,-25.377617,-13.196339
đặt tiki nha,3,24.440647,-34.131664
tô ngọc vân thoii,4,-2.696046,18.174984
hic huỷ,4,6.636869,-17.656786
chỗ vải dầy,3,5.154917,-19.620964
hiện,2,-46.93475,-9.384964
tụi trẻ ag,5,-37.966911,25.730824
2 điện thoại,5,-14.878549,28.583513
vinng,3,-8.591491,-46.655254
tiện odẻ,2,-10.74076,-29.25176
tàm trăm,3,6.850968,-21.489056
trương trình hả,4,6.106199,17.575052
n mau,4,2.011718,-8.648241
od,2,-17.475769,-29.718191
bao nhiêu,0,61.692337,0.074786
bây nghỉ hĩ,4,0.395601,5.611416
tí,2,-18.416254,-37.300999
tí,2,-18.415709,-37.301109
chào,1,40.59256,46.191555
sỉ ađ,4,8.797045,15.063884
bao nhiêu,0,69.914589,-7.016513
vải yến,4,1.685105,-1.605701
ad,3,26.695456,-21.423452
gửi giúp bé nha,3,9.904892,-31.292952
ad,3,26.695457,-21.423559
thân xuoks g đất,2,-34.172077,-13.402673
huhu hồng chuẩn hàng toy houe,4,-3.335543,-14.030406
bot lông hả,2,-15.568001,-6.742772
bao nhiêu,0,65.241539,-3.816289
bao nhiêu,0,66.915695,-3.059218
đặt shopee,3,21.800236,-45.749283
bao nhiêu,0,65.108589,-4.008654
uk z hak,3,9.900072,-38.331032
đảo o day chi buu dien thoi,4,4.514988,-15.769992
kien giang,5,-10.024748,34.704655
1c mau hong,2,-17.540808,3.73419
bao nhiêu,0,64.007607,-6.576739
điện thoại 0985985394,5,-22.632303,33.118019
ok đặt shopee,3,23.435341,-36.515717
đèn uv 3 giây song lỗi e3,2,-15.620251,-10.927757
sale ạh,5,-11.560849,32.632004
đợi chut,4,4.932155,-6.626523
bơm 1 tuần xẹp,3,9.141878,-23.522753
vovo ổn,4,26.201649,-7.486369
tạm thời chỗ,4,4.16501,9.949429
bảo hành,1,1.808482,68.260086
chào,1,41.017334,46.645691
teck nhe,2,-28.371367,5.174002
bao nhiêu,0,69.914589,-7.016513
đặt shopee,3,23.029873,-48.820686
hành,1,-1.429161,73.315056
bao nhiêu,0,61.692337,0.074786
cà mau,2,-16.667322,3.050414
bao nhiêu,0,61.692337,0.074786
đắt,1,5.213786,46.340752
chuyen,1,3.896821,26.340271
31 ho bieu chanh phuong 12 phu nhuận,2,-10.739921,-11.306571
3h30 chiều,5,-8.391182,21.964788
nhs s,3,14.827634,-34.008739
gọi,1,31.777641,32.391888
gọi,1,30.867876,32.878815
bao,0,81.776878,-3.467337
đặt,0,47.559856,26.437586
điện thoại 0985540222,5,-25.295002,36.058983
2 điện thoại,5,-14.878587,28.582895
vô lăng lái,4,5.400483,14.087266
gọi,1,29.276976,33.279118
điện thoại,5,-20.971996,36.662754
bật,5,-31.896669,12.387002
đặt,0,48.930107,25.692089
đặt shopee nha,3,19.062912,-41.910656
đặt shopee,3,23.557072,-48.972351
bidv,5,-25.495495,42.235519
nayd,1,-0.036347,63.434677
0985821986 41 ngách 64 ngõ 124 âu cơ-tứ liên -tây hồ-hn,4,-9.036309,-5.989247
thuý lĩnh- lĩnh nam,4,-0.656924,-13.67468
vote 3h hộ,4,7.180684,-8.388741
10h30 quê,4,-1.478412,-1.928775
xe mâuc madle,4,10.417054,12.872759
đặt shopee,3,24.601801,-51.226746
kỹ xíu,4,-17.072948,7.684774
ckhoan,1,9.909625,40.355919
bônnao 830 ha,2,-13.637359,-18.861736
bao nhiêu,0,69.624168,-2.187253
bo 20p nua den,4,-6.419215,13.368099
đi ngang ghé,3,8.825534,-20.59425
4h30 nha người ve nhan hang,4,-10.413716,8.543014
chốt mau xanh lá,4,-15.155371,1.77024
định bày lgi hả,2,-17.403902,-3.751532
bảo hành,1,1.808482,68.260086
chạy,2,-29.663164,-17.929462
đặt shopee,3,23.357868,-47.265442
uki miễn,2,-34.115013,3.111628
xám,2,-23.658802,-35.343998
https //shopê vn/xe-đẩy-du-lịch-siêu-nhẹ-zẩóbravo- mỹ -i 36371562 2363395866,2,-12.543401,-14.445077
https //shopê vn/xe-đẩy-siêu-nhẹ-umôi 36371562 2875699531,2,-12.742011,-17.380655
điện thoại đấy,5,-15.504958,33.572395
chất liệu mỏng nhẹ,4,-1.389201,-13.751884
đặt,0,48.024715,26.825567
xe đâr tomorrow sky,4,7.875041,2.2748
sỉ,1,24.570087,28.421169
chào,1,39.814491,47.616833
clip,2,-33.133724,-41.248714
điện thoại 0364840907,5,-24.724903,33.403816
dặn,3,-4.547091,-28.918243
lay ho,2,-6.755294,-21.490919
vít lay,2,-6.277415,-22.255636
ôi mãi moi tim shop,4,3.603704,14.337489
1 ship dến 35 mạc thái tổ,2,-12.504204,-10.539012
mấy chục hic,4,17.605194,15.194426
park 10 times city,4,18.409004,-1.954779
bảo hành,1,1.648909,67.175011
12h,5,-18.87262,16.760538
oh,5,-41.670425,39.362164
nhập,1,15.48688,23.463469
voi,2,-25.043325,-48.920036
shop note ckhoan thảm+ship 50k,4,-1.063093,8.844996
trọn hả,4,6.457661,3.062594
cư hoang giai viet clcok a2,2,-23.841511,-6.125477
thể gửi hình,5,-41.00993,22.677296
laoi điu mũ che nang,2,-8.547075,-20.998238
okay hiện dặn mẹ thanks,2,-22.230118,-3.108583
hi,1,25.094135,60.989349
điện thoại 0965428322,5,-20.602133,41.592861
bao nhiêu,0,66.915695,-3.059218
uh gan,4,28.838858,3.795469
oki,5,-61.610542,21.384722
nàng hãng công ty genẽ,2,-12.089296,-9.615787
dây đàn organ kèm mic ag,2,-16.537937,1.596756
gửi lắp,3,6.543836,-28.600845
hóa tập gym 300k,4,14.941165,-5.43434
gặm nãy đọc tưởng bể đấy 300k,4,-10.056067,-8.204716
1 bể bơi dortor dolphin,2,-13.392571,-10.690908
2 núi trúc 0913035375 hành 9-16h,4,3.049201,15.149412
sỉ,1,24.570065,28.419725
oki,5,-61.610542,21.384722
bao nhiêu,0,64.007607,-6.576739
bao nhiêu,0,64.007607,-6.576739
mắc mắc trời đất,4,10.960153,-8.869172
giá ship muh mắc thần tưởng cỡ 30k rộng,2,-12.251676,-6.006146
bao nhiêu,0,65.614563,3.530286
80x80 hả,4,6.953116,3.891459
bao nhiêu,0,66.748375,-11.482126
oh,5,-41.670383,39.362167
bảo hành,1,0.955345,66.17823
đà nẵng,3,-3.569735,-41.572559
biu đeo hả,4,-7.097786,-0.154768
kéo,3,-5.236645,-35.209087
link tiki đi,3,7.537058,-27.197643
mấy sĩ,4,16.549179,12.69779
bao nhiêu,0,66.700523,-4.198454
gọi,1,30.991211,31.242311
chụp xme,2,-31.451107,-12.31614
đế đầu su gắn kính,4,-8.847416,-5.503139
7 lọ rửa 50ml,2,-8.756351,-16.017054
điện thoại 0901816332,5,-17.502916,31.963522
đặt hàng,3,23.064734,-29.738062
hop trang,4,11.084617,3.586921
hop trữ suap,4,-1.827279,-3.694815
reply roi p dat nha,4,-0.795923,9.875983
chó 20k,4,14.984374,-2.667477
1m2x1m5 hả,5,-26.074953,28.345562
xen bùi chi,4,9.498463,4.184761
điện thoại 0904920489,5,-19.816111,36.323803
đặt shopee nha,3,19.062925,-41.910988
link shopee,3,3.765282,-56.7971
đặt,0,48.930107,25.692089
dính tường ad,2,-5.469285,-19.959759
khẩu trang trẻ,4,14.522352,-9.139111
đặt,0,49.421532,23.325148
đặt shopee,3,21.325861,-48.257896
link shopee,3,4.009884,-57.589523
đặt,0,49.421532,23.325148
oki,5,-61.610542,21.384722
tháo ốc vít hỏng,4,-5.469318,12.7873
link shopee đi,3,7.0508,-37.787258
da mốc,2,-34.259571,-24.874889
skt vietcombank,4,-2.835629,-3.157537
đặt giúp,3,22.869753,-32.191593
địu infantino,1,7.133701,28.588577
đặt shopee,3,22.196972,-48.540314
nóng,4,19.436516,-5.58741
thoải mái thoáng khí,3,5.454687,-31.301262
bảo hành,1,1.808482,68.260086
